pin,slack
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0_0[1]:A,29429
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0_0[1]:B,29328
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0_0[1]:C,30370
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0_0[1]:D,30186
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_i_a3_0_0[1]:Y,29328
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllIl_0:A,33755
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllIl_0:B,33663
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllIl_0:C,33594
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllIl_0:D,33501
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllIl_0:Y,33501
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_108:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_169:IPA,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPA,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_1:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_68:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_68:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0[1]:A,37615
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0[1]:B,37455
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0[1]:C,33919
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0[1]:D,33585
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0[1]:Y,33585
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[5]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[5]:CLK,34042
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[5]:D,37054
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[5]:EN,32046
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[5]:Q,34042
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_96:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_36:IPA,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[2]:A,32811
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[2]:B,31592
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[2]:C,30349
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[2]:D,30250
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3_1[2]:Y,30250
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_81:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_81:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_193:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_193:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_193:IPC,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIIl:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIIl:CLK,31491
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIIl:D,33768
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIIl:EN,34744
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIIl:Q,31491
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_115:IPB,
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2COII.CI2CO15_1_0:A,34861
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2COII.CI2CO15_1_0:B,34757
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2COII.CI2CO15_1_0:C,33504
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2COII.CI2CO15_1_0:D,34292
TEMP_sb_0/COREI2C_0_0/CI2ClOI.genblk1.CI2COII.CI2CO15_1_0:Y,33504
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_0[2]:A,32989
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_0[2]:B,33008
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_0[2]:C,30586
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_0[2]:D,31807
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_0[2]:Y,30586
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllIl:A,33770
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllIl:B,32253
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllIl:C,34749
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllIl:D,33501
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllIl:Y,32253
TEMP_sb_0/COREI2C_0_0/CI2CllI[0].un13_PSELi:A,28611
TEMP_sb_0/COREI2C_0_0/CI2CllI[0].un13_PSELi:B,28495
TEMP_sb_0/COREI2C_0_0/CI2CllI[0].un13_PSELi:C,28385
TEMP_sb_0/COREI2C_0_0/CI2CllI[0].un13_PSELi:D,28185
TEMP_sb_0/COREI2C_0_0/CI2CllI[0].un13_PSELi:Y,28185
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_243:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_243:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_153:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_153:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl1Ol:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl1Ol:CLK,31220
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl1Ol:D,37170
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl1Ol:EN,37355
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl1Ol:Q,31220
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_271:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_271:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I_0_sqmuxa:A,27265
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I_0_sqmuxa:B,33661
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I_0_sqmuxa:Y,27265
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOINFF:A,
TEMP_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOINFF:Y,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_2_sqmuxa:A,33891
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_2_sqmuxa:B,33725
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_2_sqmuxa:C,33662
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0I_2_sqmuxa:Y,33662
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_2_0[3]:A,32918
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_2_0[3]:B,32970
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_2_0[3]:Y,32918
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[6]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[6]:CLK,29574
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[6]:D,31025
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[6]:EN,28545
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[6]:Q,29574
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_12:IPA,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol_RNO[2]:A,37457
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol_RNO[2]:B,37507
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO0Ol_RNO[2]:Y,37457
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_100:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_100:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I_RNO_0[3]:A,35062
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I_RNO_0[3]:B,36096
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I_RNO_0[3]:Y,35062
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_208:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_208:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_16:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_16:IPC,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[1]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[1]:CLK,31570
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[1]:D,36979
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[1]:EN,32046
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CII0I[1]:Q,31570
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlll.CI2COl0I51:A,30242
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlll.CI2COl0I51:B,30242
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlll.CI2COl0I51:C,30158
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COlll.CI2COl0I51:Y,30158
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_146:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_234:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I21:A,34423
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I21:B,34405
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I21:C,30805
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I21:D,33304
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.CI2CII0I21:Y,30805
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPB,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPC,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[0]:A,35053
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[0]:B,37478
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[0]:C,33592
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[0]:D,32496
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClO0l.CI2CO0Il_6_enl[0]:Y,32496
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl[3]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl[3]:CLK,30693
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl[3]:D,30580
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COOIl[3]:Q,30693
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:A,33572
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:B,33680
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:C,33485
TEMP_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA[3]:Y,33485
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[2]:A,31638
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[2]:B,30250
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[2]:C,31512
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_3[2]:Y,30250
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0ll.CI2CO0Ol_3[0]:A,37457
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0ll.CI2CO0Ol_3[0]:B,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0ll.CI2CO0Ol_3[0]:Y,37457
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_74:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_195:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_195:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:A,33708
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:B,34763
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:C,36500
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:D,36198
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:FCI,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/PRDATA_3_1_0_wmux_0[7]:Y,33708
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[5]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[5]:CLK,30180
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[5]:D,37382
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I[5]:Q,30180
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_7:IPA,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_7:IPC,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_2:IPA,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_2:IPB,
TEMP_sb_0/CCC_0/CCC_INST/IP_INTERFACE_2:IPC,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_269:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_269:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1Ol_RNO:A,37511
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1Ol_RNO:B,37460
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1Ol_RNO:C,37362
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CI1Ol_RNO:Y,37362
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a2[0]:A,29353
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a2[0]:B,29328
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_cnst_0_a2[0]:Y,29328
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1Ol_2_sqmuxa_i:A,36267
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1Ol_2_sqmuxa_i:B,36032
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1Ol_2_sqmuxa_i:C,37316
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1Ol_2_sqmuxa_i:D,37125
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CO1Ol_2_sqmuxa_i:Y,36032
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClO0I44:A,35242
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClO0I44:B,35033
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClO0I44:C,33892
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/un1_CI2ClO0I44:Y,33892
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllOl:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllOl:CLK,29429
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllOl:D,38640
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllOl:EN,37378
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CllOl:Q,29429
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[3]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[3]:CLK,29429
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[3]:D,31025
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[3]:EN,28545
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0I[3]:Q,29429
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_85:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_85:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Ol:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Ol:CLK,29450
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Ol:D,31880
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Ol:EN,30452
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0Ol:Q,29450
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2CIIOl_7_iv_i:A,37442
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2CIIOl_7_iv_i:B,37538
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2CIIOl_7_iv_i:C,29616
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2CIIOl_7_iv_i:D,29652
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClIll.CI2CIIOl_7_iv_i:Y,29616
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_187:IPA,
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_131:IPB,
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0[3]:A,35116
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0[3]:B,36161
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0[3]:C,33720
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0[3]:D,34822
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0[3]:Y,33720
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0l.CI2ClIIl_3:A,33768
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0l.CI2ClIIl_3:B,37491
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2ClI0l.CI2ClIIl_3:Y,33768
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[3]:ALn,36773
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[3]:CLK,36499
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[3]:D,35062
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COl0I[3]:Q,36499
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_2[2]:A,31618
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_2[2]:B,32871
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_2[2]:C,32708
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COI0I_3_2[2]:Y,31618
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2Cl0lI_2_1:A,33299
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2Cl0lI_2_1:B,32961
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2Cl0lI_2_1:C,35226
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2Cl0lI_2_1:D,34129
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIIll.un1_CI2Cl0lI_2_1:Y,32961
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[6]:A,37513
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[6]:B,37382
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[6]:C,37486
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[6]:D,37348
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COO0I_RNO[6]:Y,37348
TEMP_sb_0/TEMP_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_155:IPB,
TEMP_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:ALn,
TEMP_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:CLK,37486
TEMP_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:D,38656
TEMP_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:Q,37486
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u:A,37590
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u:B,32478
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u:C,30132
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u:Y,30132
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_a2[0]:A,34046
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_a2[0]:B,36337
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2Cl0lI_ns_0_0_a2[0]:Y,34046
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_1:A,34203
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_1:B,32478
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_1:C,36361
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_1:D,34761
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2COIll.CI2CI1Il_6_u_1:Y,32478
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7_0_0:A,33649
TEMP_sb_0/COREI2C_0_0/CI2CIlI[0].ui2c/CI2CIO1l.CI2Cl0lI7_0_0:B,33697
